"repeat_id","outer_seed","outer_fold","sample_id"
25,20260644,1,"GSM615120"
25,20260644,1,"GSM615129"
25,20260644,1,"GSM615132"
25,20260644,1,"GSM615135"
25,20260644,1,"GSM615136"
25,20260644,1,"GSM615137"
25,20260644,1,"GSM615138"
25,20260644,1,"GSM615142"
25,20260644,1,"GSM615145"
25,20260644,1,"GSM615147"
25,20260644,1,"GSM615151"
25,20260644,1,"GSM615154"
25,20260644,1,"GSM615158"
25,20260644,1,"GSM615164"
25,20260644,1,"GSM615165"
25,20260644,1,"GSM615166"
25,20260644,1,"GSM615167"
25,20260644,1,"GSM615173"
25,20260644,1,"GSM615176"
25,20260644,1,"GSM615178"
25,20260644,1,"GSM615186"
25,20260644,1,"GSM615192"
25,20260644,1,"GSM615195"
25,20260644,1,"GSM615200"
25,20260644,1,"GSM615204"
25,20260644,1,"GSM615205"
25,20260644,1,"GSM615217"
25,20260644,1,"GSM615236"
25,20260644,1,"GSM615237"
25,20260644,1,"GSM615238"
25,20260644,1,"GSM615246"
25,20260644,1,"GSM615248"
25,20260644,1,"GSM615254"
25,20260644,1,"GSM615261"
25,20260644,1,"GSM615263"
25,20260644,1,"GSM615265"
25,20260644,1,"GSM615267"
25,20260644,1,"GSM615271"
25,20260644,1,"GSM615273"
25,20260644,1,"GSM615274"
25,20260644,1,"GSM615276"
25,20260644,1,"GSM615280"
25,20260644,1,"GSM615281"
25,20260644,1,"GSM615289"
25,20260644,1,"GSM615291"
25,20260644,1,"GSM615296"
25,20260644,1,"GSM615297"
25,20260644,1,"GSM615318"
25,20260644,1,"GSM615320"
25,20260644,1,"GSM615324"
25,20260644,1,"GSM615330"
25,20260644,1,"GSM615348"
25,20260644,1,"GSM615349"
25,20260644,1,"GSM615351"
25,20260644,1,"GSM615354"
25,20260644,1,"GSM615360"
25,20260644,1,"GSM615383"
25,20260644,1,"GSM615398"
25,20260644,1,"GSM615399"
25,20260644,2,"GSM615107"
25,20260644,2,"GSM615112"
25,20260644,2,"GSM615126"
25,20260644,2,"GSM615133"
25,20260644,2,"GSM615134"
25,20260644,2,"GSM615139"
25,20260644,2,"GSM615144"
25,20260644,2,"GSM615146"
25,20260644,2,"GSM615148"
25,20260644,2,"GSM615150"
25,20260644,2,"GSM615152"
25,20260644,2,"GSM615159"
25,20260644,2,"GSM615161"
25,20260644,2,"GSM615162"
25,20260644,2,"GSM615174"
25,20260644,2,"GSM615183"
25,20260644,2,"GSM615189"
25,20260644,2,"GSM615196"
25,20260644,2,"GSM615199"
25,20260644,2,"GSM615202"
25,20260644,2,"GSM615207"
25,20260644,2,"GSM615208"
25,20260644,2,"GSM615209"
25,20260644,2,"GSM615215"
25,20260644,2,"GSM615219"
25,20260644,2,"GSM615222"
25,20260644,2,"GSM615224"
25,20260644,2,"GSM615228"
25,20260644,2,"GSM615230"
25,20260644,2,"GSM615233"
25,20260644,2,"GSM615243"
25,20260644,2,"GSM615247"
25,20260644,2,"GSM615251"
25,20260644,2,"GSM615257"
25,20260644,2,"GSM615262"
25,20260644,2,"GSM615275"
25,20260644,2,"GSM615277"
25,20260644,2,"GSM615282"
25,20260644,2,"GSM615288"
25,20260644,2,"GSM615298"
25,20260644,2,"GSM615311"
25,20260644,2,"GSM615313"
25,20260644,2,"GSM615314"
25,20260644,2,"GSM615319"
25,20260644,2,"GSM615326"
25,20260644,2,"GSM615332"
25,20260644,2,"GSM615336"
25,20260644,2,"GSM615338"
25,20260644,2,"GSM615344"
25,20260644,2,"GSM615353"
25,20260644,2,"GSM615365"
25,20260644,2,"GSM615366"
25,20260644,2,"GSM615370"
25,20260644,2,"GSM615375"
25,20260644,2,"GSM615380"
25,20260644,2,"GSM615385"
25,20260644,2,"GSM615389"
25,20260644,2,"GSM615392"
25,20260644,2,"GSM615394"
25,20260644,2,"GSM615396"
25,20260644,2,"GSM615405"
25,20260644,3,"GSM615096"
25,20260644,3,"GSM615100"
25,20260644,3,"GSM615104"
25,20260644,3,"GSM615109"
25,20260644,3,"GSM615113"
25,20260644,3,"GSM615121"
25,20260644,3,"GSM615124"
25,20260644,3,"GSM615128"
25,20260644,3,"GSM615130"
25,20260644,3,"GSM615140"
25,20260644,3,"GSM615141"
25,20260644,3,"GSM615155"
25,20260644,3,"GSM615156"
25,20260644,3,"GSM615170"
25,20260644,3,"GSM615180"
25,20260644,3,"GSM615184"
25,20260644,3,"GSM615185"
25,20260644,3,"GSM615193"
25,20260644,3,"GSM615194"
25,20260644,3,"GSM615197"
25,20260644,3,"GSM615198"
25,20260644,3,"GSM615201"
25,20260644,3,"GSM615206"
25,20260644,3,"GSM615210"
25,20260644,3,"GSM615212"
25,20260644,3,"GSM615214"
25,20260644,3,"GSM615229"
25,20260644,3,"GSM615232"
25,20260644,3,"GSM615239"
25,20260644,3,"GSM615240"
25,20260644,3,"GSM615259"
25,20260644,3,"GSM615260"
25,20260644,3,"GSM615264"
25,20260644,3,"GSM615266"
25,20260644,3,"GSM615270"
25,20260644,3,"GSM615283"
25,20260644,3,"GSM615285"
25,20260644,3,"GSM615290"
25,20260644,3,"GSM615293"
25,20260644,3,"GSM615294"
25,20260644,3,"GSM615295"
25,20260644,3,"GSM615299"
25,20260644,3,"GSM615304"
25,20260644,3,"GSM615322"
25,20260644,3,"GSM615323"
25,20260644,3,"GSM615327"
25,20260644,3,"GSM615331"
25,20260644,3,"GSM615340"
25,20260644,3,"GSM615350"
25,20260644,3,"GSM615356"
25,20260644,3,"GSM615359"
25,20260644,3,"GSM615361"
25,20260644,3,"GSM615362"
25,20260644,3,"GSM615364"
25,20260644,3,"GSM615373"
25,20260644,3,"GSM615374"
25,20260644,3,"GSM615377"
25,20260644,3,"GSM615378"
25,20260644,3,"GSM615384"
25,20260644,3,"GSM615387"
25,20260644,3,"GSM615388"
25,20260644,3,"GSM615393"
25,20260644,4,"GSM615099"
25,20260644,4,"GSM615101"
25,20260644,4,"GSM615110"
25,20260644,4,"GSM615116"
25,20260644,4,"GSM615117"
25,20260644,4,"GSM615122"
25,20260644,4,"GSM615123"
25,20260644,4,"GSM615125"
25,20260644,4,"GSM615127"
25,20260644,4,"GSM615131"
25,20260644,4,"GSM615160"
25,20260644,4,"GSM615172"
25,20260644,4,"GSM615177"
25,20260644,4,"GSM615179"
25,20260644,4,"GSM615181"
25,20260644,4,"GSM615182"
25,20260644,4,"GSM615188"
25,20260644,4,"GSM615191"
25,20260644,4,"GSM615211"
25,20260644,4,"GSM615213"
25,20260644,4,"GSM615216"
25,20260644,4,"GSM615220"
25,20260644,4,"GSM615226"
25,20260644,4,"GSM615231"
25,20260644,4,"GSM615234"
25,20260644,4,"GSM615241"
25,20260644,4,"GSM615245"
25,20260644,4,"GSM615253"
25,20260644,4,"GSM615256"
25,20260644,4,"GSM615258"
25,20260644,4,"GSM615268"
25,20260644,4,"GSM615269"
25,20260644,4,"GSM615284"
25,20260644,4,"GSM615287"
25,20260644,4,"GSM615301"
25,20260644,4,"GSM615305"
25,20260644,4,"GSM615306"
25,20260644,4,"GSM615309"
25,20260644,4,"GSM615312"
25,20260644,4,"GSM615315"
25,20260644,4,"GSM615316"
25,20260644,4,"GSM615317"
25,20260644,4,"GSM615321"
25,20260644,4,"GSM615339"
25,20260644,4,"GSM615341"
25,20260644,4,"GSM615345"
25,20260644,4,"GSM615352"
25,20260644,4,"GSM615355"
25,20260644,4,"GSM615358"
25,20260644,4,"GSM615367"
25,20260644,4,"GSM615369"
25,20260644,4,"GSM615371"
25,20260644,4,"GSM615372"
25,20260644,4,"GSM615379"
25,20260644,4,"GSM615381"
25,20260644,4,"GSM615386"
25,20260644,4,"GSM615390"
25,20260644,4,"GSM615391"
25,20260644,4,"GSM615395"
25,20260644,4,"GSM615401"
25,20260644,4,"GSM615403"
25,20260644,5,"GSM615097"
25,20260644,5,"GSM615098"
25,20260644,5,"GSM615103"
25,20260644,5,"GSM615106"
25,20260644,5,"GSM615108"
25,20260644,5,"GSM615111"
25,20260644,5,"GSM615115"
25,20260644,5,"GSM615143"
25,20260644,5,"GSM615149"
25,20260644,5,"GSM615153"
25,20260644,5,"GSM615157"
25,20260644,5,"GSM615168"
25,20260644,5,"GSM615169"
25,20260644,5,"GSM615171"
25,20260644,5,"GSM615175"
25,20260644,5,"GSM615187"
25,20260644,5,"GSM615190"
25,20260644,5,"GSM615203"
25,20260644,5,"GSM615218"
25,20260644,5,"GSM615221"
25,20260644,5,"GSM615223"
25,20260644,5,"GSM615225"
25,20260644,5,"GSM615227"
25,20260644,5,"GSM615235"
25,20260644,5,"GSM615242"
25,20260644,5,"GSM615244"
25,20260644,5,"GSM615249"
25,20260644,5,"GSM615250"
25,20260644,5,"GSM615252"
25,20260644,5,"GSM615255"
25,20260644,5,"GSM615272"
25,20260644,5,"GSM615278"
25,20260644,5,"GSM615279"
25,20260644,5,"GSM615286"
25,20260644,5,"GSM615292"
25,20260644,5,"GSM615300"
25,20260644,5,"GSM615302"
25,20260644,5,"GSM615303"
25,20260644,5,"GSM615307"
25,20260644,5,"GSM615308"
25,20260644,5,"GSM615310"
25,20260644,5,"GSM615325"
25,20260644,5,"GSM615328"
25,20260644,5,"GSM615329"
25,20260644,5,"GSM615333"
25,20260644,5,"GSM615334"
25,20260644,5,"GSM615335"
25,20260644,5,"GSM615337"
25,20260644,5,"GSM615342"
25,20260644,5,"GSM615343"
25,20260644,5,"GSM615346"
25,20260644,5,"GSM615347"
25,20260644,5,"GSM615357"
25,20260644,5,"GSM615363"
25,20260644,5,"GSM615368"
25,20260644,5,"GSM615376"
25,20260644,5,"GSM615382"
25,20260644,5,"GSM615397"
25,20260644,5,"GSM615400"
25,20260644,5,"GSM615402"
25,20260644,5,"GSM615404"
26,20260645,1,"GSM615097"
26,20260645,1,"GSM615098"
26,20260645,1,"GSM615103"
26,20260645,1,"GSM615108"
26,20260645,1,"GSM615109"
26,20260645,1,"GSM615110"
26,20260645,1,"GSM615113"
26,20260645,1,"GSM615125"
26,20260645,1,"GSM615127"
26,20260645,1,"GSM615133"
26,20260645,1,"GSM615134"
26,20260645,1,"GSM615139"
26,20260645,1,"GSM615140"
26,20260645,1,"GSM615161"
26,20260645,1,"GSM615173"
26,20260645,1,"GSM615177"
26,20260645,1,"GSM615180"
26,20260645,1,"GSM615181"
26,20260645,1,"GSM615185"
26,20260645,1,"GSM615190"
26,20260645,1,"GSM615193"
26,20260645,1,"GSM615202"
26,20260645,1,"GSM615210"
26,20260645,1,"GSM615221"
26,20260645,1,"GSM615231"
26,20260645,1,"GSM615232"
26,20260645,1,"GSM615240"
26,20260645,1,"GSM615249"
26,20260645,1,"GSM615251"
26,20260645,1,"GSM615253"
26,20260645,1,"GSM615254"
26,20260645,1,"GSM615255"
26,20260645,1,"GSM615263"
26,20260645,1,"GSM615267"
26,20260645,1,"GSM615273"
26,20260645,1,"GSM615276"
26,20260645,1,"GSM615281"
26,20260645,1,"GSM615285"
26,20260645,1,"GSM615297"
26,20260645,1,"GSM615316"
26,20260645,1,"GSM615318"
26,20260645,1,"GSM615319"
26,20260645,1,"GSM615326"
26,20260645,1,"GSM615332"
26,20260645,1,"GSM615339"
26,20260645,1,"GSM615348"
26,20260645,1,"GSM615350"
26,20260645,1,"GSM615360"
26,20260645,1,"GSM615367"
26,20260645,1,"GSM615368"
26,20260645,1,"GSM615370"
26,20260645,1,"GSM615371"
26,20260645,1,"GSM615378"
26,20260645,1,"GSM615379"
26,20260645,1,"GSM615380"
26,20260645,1,"GSM615381"
26,20260645,1,"GSM615385"
26,20260645,1,"GSM615390"
26,20260645,1,"GSM615393"
26,20260645,1,"GSM615395"
26,20260645,1,"GSM615405"
26,20260645,2,"GSM615104"
26,20260645,2,"GSM615107"
26,20260645,2,"GSM615112"
26,20260645,2,"GSM615115"
26,20260645,2,"GSM615121"
26,20260645,2,"GSM615122"
26,20260645,2,"GSM615126"
26,20260645,2,"GSM615129"
26,20260645,2,"GSM615131"
26,20260645,2,"GSM615136"
26,20260645,2,"GSM615137"
26,20260645,2,"GSM615142"
26,20260645,2,"GSM615145"
26,20260645,2,"GSM615146"
26,20260645,2,"GSM615148"
26,20260645,2,"GSM615151"
26,20260645,2,"GSM615153"
26,20260645,2,"GSM615155"
26,20260645,2,"GSM615162"
26,20260645,2,"GSM615164"
26,20260645,2,"GSM615168"
26,20260645,2,"GSM615171"
26,20260645,2,"GSM615172"
26,20260645,2,"GSM615174"
26,20260645,2,"GSM615188"
26,20260645,2,"GSM615197"
26,20260645,2,"GSM615198"
26,20260645,2,"GSM615201"
26,20260645,2,"GSM615205"
26,20260645,2,"GSM615207"
26,20260645,2,"GSM615211"
26,20260645,2,"GSM615213"
26,20260645,2,"GSM615218"
26,20260645,2,"GSM615230"
26,20260645,2,"GSM615235"
26,20260645,2,"GSM615241"
26,20260645,2,"GSM615243"
26,20260645,2,"GSM615259"
26,20260645,2,"GSM615269"
26,20260645,2,"GSM615288"
26,20260645,2,"GSM615293"
26,20260645,2,"GSM615294"
26,20260645,2,"GSM615301"
26,20260645,2,"GSM615302"
26,20260645,2,"GSM615305"
26,20260645,2,"GSM615309"
26,20260645,2,"GSM615311"
26,20260645,2,"GSM615313"
26,20260645,2,"GSM615331"
26,20260645,2,"GSM615333"
26,20260645,2,"GSM615341"
26,20260645,2,"GSM615346"
26,20260645,2,"GSM615351"
26,20260645,2,"GSM615353"
26,20260645,2,"GSM615355"
26,20260645,2,"GSM615356"
26,20260645,2,"GSM615362"
26,20260645,2,"GSM615369"
26,20260645,2,"GSM615377"
26,20260645,2,"GSM615383"
26,20260645,2,"GSM615401"
26,20260645,3,"GSM615100"
26,20260645,3,"GSM615102"
26,20260645,3,"GSM615106"
26,20260645,3,"GSM615117"
26,20260645,3,"GSM615124"
26,20260645,3,"GSM615128"
26,20260645,3,"GSM615130"
26,20260645,3,"GSM615141"
26,20260645,3,"GSM615156"
26,20260645,3,"GSM615176"
26,20260645,3,"GSM615183"
26,20260645,3,"GSM615184"
26,20260645,3,"GSM615189"
26,20260645,3,"GSM615192"
26,20260645,3,"GSM615194"
26,20260645,3,"GSM615196"
26,20260645,3,"GSM615199"
26,20260645,3,"GSM615203"
26,20260645,3,"GSM615206"
26,20260645,3,"GSM615208"
26,20260645,3,"GSM615215"
26,20260645,3,"GSM615216"
26,20260645,3,"GSM615222"
26,20260645,3,"GSM615226"
26,20260645,3,"GSM615227"
26,20260645,3,"GSM615228"
26,20260645,3,"GSM615239"
26,20260645,3,"GSM615242"
26,20260645,3,"GSM615245"
26,20260645,3,"GSM615248"
26,20260645,3,"GSM615250"
26,20260645,3,"GSM615252"
26,20260645,3,"GSM615256"
26,20260645,3,"GSM615260"
26,20260645,3,"GSM615274"
26,20260645,3,"GSM615275"
26,20260645,3,"GSM615277"
26,20260645,3,"GSM615282"
26,20260645,3,"GSM615284"
26,20260645,3,"GSM615286"
26,20260645,3,"GSM615290"
26,20260645,3,"GSM615292"
26,20260645,3,"GSM615310"
26,20260645,3,"GSM615323"
26,20260645,3,"GSM615328"
26,20260645,3,"GSM615329"
26,20260645,3,"GSM615336"
26,20260645,3,"GSM615337"
26,20260645,3,"GSM615340"
26,20260645,3,"GSM615345"
26,20260645,3,"GSM615354"
26,20260645,3,"GSM615357"
26,20260645,3,"GSM615359"
26,20260645,3,"GSM615361"
26,20260645,3,"GSM615364"
26,20260645,3,"GSM615373"
26,20260645,3,"GSM615388"
26,20260645,3,"GSM615391"
26,20260645,3,"GSM615396"
26,20260645,3,"GSM615398"
26,20260645,3,"GSM615399"
26,20260645,4,"GSM615096"
26,20260645,4,"GSM615099"
26,20260645,4,"GSM615132"
26,20260645,4,"GSM615147"
26,20260645,4,"GSM615149"
26,20260645,4,"GSM615150"
26,20260645,4,"GSM615157"
26,20260645,4,"GSM615159"
26,20260645,4,"GSM615165"
26,20260645,4,"GSM615167"
26,20260645,4,"GSM615169"
26,20260645,4,"GSM615175"
26,20260645,4,"GSM615178"
26,20260645,4,"GSM615182"
26,20260645,4,"GSM615187"
26,20260645,4,"GSM615200"
26,20260645,4,"GSM615209"
26,20260645,4,"GSM615219"
26,20260645,4,"GSM615223"
26,20260645,4,"GSM615225"
26,20260645,4,"GSM615238"
26,20260645,4,"GSM615246"
26,20260645,4,"GSM615247"
26,20260645,4,"GSM615257"
26,20260645,4,"GSM615258"
26,20260645,4,"GSM615261"
26,20260645,4,"GSM615264"
26,20260645,4,"GSM615266"
26,20260645,4,"GSM615270"
26,20260645,4,"GSM615271"
26,20260645,4,"GSM615278"
26,20260645,4,"GSM615279"
26,20260645,4,"GSM615280"
26,20260645,4,"GSM615283"
26,20260645,4,"GSM615287"
26,20260645,4,"GSM615296"
26,20260645,4,"GSM615300"
26,20260645,4,"GSM615303"
26,20260645,4,"GSM615306"
26,20260645,4,"GSM615307"
26,20260645,4,"GSM615308"
26,20260645,4,"GSM615312"
26,20260645,4,"GSM615314"
26,20260645,4,"GSM615324"
26,20260645,4,"GSM615325"
26,20260645,4,"GSM615327"
26,20260645,4,"GSM615330"
26,20260645,4,"GSM615335"
26,20260645,4,"GSM615342"
26,20260645,4,"GSM615349"
26,20260645,4,"GSM615358"
26,20260645,4,"GSM615365"
26,20260645,4,"GSM615372"
26,20260645,4,"GSM615376"
26,20260645,4,"GSM615382"
26,20260645,4,"GSM615384"
26,20260645,4,"GSM615386"
26,20260645,4,"GSM615389"
26,20260645,4,"GSM615400"
26,20260645,4,"GSM615402"
26,20260645,4,"GSM615403"
26,20260645,5,"GSM615101"
26,20260645,5,"GSM615111"
26,20260645,5,"GSM615114"
26,20260645,5,"GSM615116"
26,20260645,5,"GSM615120"
26,20260645,5,"GSM615123"
26,20260645,5,"GSM615135"
26,20260645,5,"GSM615138"
26,20260645,5,"GSM615143"
26,20260645,5,"GSM615144"
26,20260645,5,"GSM615152"
26,20260645,5,"GSM615154"
26,20260645,5,"GSM615158"
26,20260645,5,"GSM615160"
26,20260645,5,"GSM615166"
26,20260645,5,"GSM615170"
26,20260645,5,"GSM615179"
26,20260645,5,"GSM615186"
26,20260645,5,"GSM615191"
26,20260645,5,"GSM615195"
26,20260645,5,"GSM615204"
26,20260645,5,"GSM615212"
26,20260645,5,"GSM615214"
26,20260645,5,"GSM615217"
26,20260645,5,"GSM615220"
26,20260645,5,"GSM615224"
26,20260645,5,"GSM615229"
26,20260645,5,"GSM615233"
26,20260645,5,"GSM615234"
26,20260645,5,"GSM615236"
26,20260645,5,"GSM615237"
26,20260645,5,"GSM615244"
26,20260645,5,"GSM615262"
26,20260645,5,"GSM615265"
26,20260645,5,"GSM615268"
26,20260645,5,"GSM615272"
26,20260645,5,"GSM615289"
26,20260645,5,"GSM615291"
26,20260645,5,"GSM615295"
26,20260645,5,"GSM615298"
26,20260645,5,"GSM615299"
26,20260645,5,"GSM615304"
26,20260645,5,"GSM615315"
26,20260645,5,"GSM615317"
26,20260645,5,"GSM615320"
26,20260645,5,"GSM615321"
26,20260645,5,"GSM615322"
26,20260645,5,"GSM615334"
26,20260645,5,"GSM615338"
26,20260645,5,"GSM615343"
26,20260645,5,"GSM615344"
26,20260645,5,"GSM615347"
26,20260645,5,"GSM615352"
26,20260645,5,"GSM615363"
26,20260645,5,"GSM615366"
26,20260645,5,"GSM615374"
26,20260645,5,"GSM615375"
26,20260645,5,"GSM615387"
26,20260645,5,"GSM615392"
26,20260645,5,"GSM615394"
26,20260645,5,"GSM615397"
26,20260645,5,"GSM615404"
27,20260646,1,"GSM615103"
27,20260646,1,"GSM615106"
27,20260646,1,"GSM615110"
27,20260646,1,"GSM615115"
27,20260646,1,"GSM615125"
27,20260646,1,"GSM615133"
27,20260646,1,"GSM615143"
27,20260646,1,"GSM615149"
27,20260646,1,"GSM615156"
27,20260646,1,"GSM615159"
27,20260646,1,"GSM615165"
27,20260646,1,"GSM615170"
27,20260646,1,"GSM615174"
27,20260646,1,"GSM615180"
27,20260646,1,"GSM615181"
27,20260646,1,"GSM615184"
27,20260646,1,"GSM615186"
27,20260646,1,"GSM615187"
27,20260646,1,"GSM615188"
27,20260646,1,"GSM615189"
27,20260646,1,"GSM615195"
27,20260646,1,"GSM615203"
27,20260646,1,"GSM615205"
27,20260646,1,"GSM615206"
27,20260646,1,"GSM615207"
27,20260646,1,"GSM615212"
27,20260646,1,"GSM615220"
27,20260646,1,"GSM615221"
27,20260646,1,"GSM615226"
27,20260646,1,"GSM615230"
27,20260646,1,"GSM615234"
27,20260646,1,"GSM615238"
27,20260646,1,"GSM615247"
27,20260646,1,"GSM615249"
27,20260646,1,"GSM615258"
27,20260646,1,"GSM615264"
27,20260646,1,"GSM615270"
27,20260646,1,"GSM615276"
27,20260646,1,"GSM615280"
27,20260646,1,"GSM615283"
27,20260646,1,"GSM615293"
27,20260646,1,"GSM615296"
27,20260646,1,"GSM615303"
27,20260646,1,"GSM615315"
27,20260646,1,"GSM615317"
27,20260646,1,"GSM615318"
27,20260646,1,"GSM615319"
27,20260646,1,"GSM615320"
27,20260646,1,"GSM615326"
27,20260646,1,"GSM615329"
27,20260646,1,"GSM615332"
27,20260646,1,"GSM615334"
27,20260646,1,"GSM615339"
27,20260646,1,"GSM615343"
27,20260646,1,"GSM615345"
27,20260646,1,"GSM615348"
27,20260646,1,"GSM615354"
27,20260646,1,"GSM615362"
27,20260646,1,"GSM615364"
27,20260646,1,"GSM615371"
27,20260646,1,"GSM615389"
27,20260646,1,"GSM615403"
27,20260646,2,"GSM615097"
27,20260646,2,"GSM615098"
27,20260646,2,"GSM615099"
27,20260646,2,"GSM615107"
27,20260646,2,"GSM615108"
27,20260646,2,"GSM615109"
27,20260646,2,"GSM615111"
27,20260646,2,"GSM615113"
27,20260646,2,"GSM615128"
27,20260646,2,"GSM615132"
27,20260646,2,"GSM615134"
27,20260646,2,"GSM615152"
27,20260646,2,"GSM615155"
27,20260646,2,"GSM615161"
27,20260646,2,"GSM615166"
27,20260646,2,"GSM615167"
27,20260646,2,"GSM615173"
27,20260646,2,"GSM615176"
27,20260646,2,"GSM615177"
27,20260646,2,"GSM615183"
27,20260646,2,"GSM615213"
27,20260646,2,"GSM615217"
27,20260646,2,"GSM615222"
27,20260646,2,"GSM615224"
27,20260646,2,"GSM615232"
27,20260646,2,"GSM615237"
27,20260646,2,"GSM615240"
27,20260646,2,"GSM615244"
27,20260646,2,"GSM615251"
27,20260646,2,"GSM615256"
27,20260646,2,"GSM615268"
27,20260646,2,"GSM615269"
27,20260646,2,"GSM615272"
27,20260646,2,"GSM615273"
27,20260646,2,"GSM615279"
27,20260646,2,"GSM615284"
27,20260646,2,"GSM615285"
27,20260646,2,"GSM615288"
27,20260646,2,"GSM615292"
27,20260646,2,"GSM615294"
27,20260646,2,"GSM615295"
27,20260646,2,"GSM615298"
27,20260646,2,"GSM615299"
27,20260646,2,"GSM615313"
27,20260646,2,"GSM615314"
27,20260646,2,"GSM615324"
27,20260646,2,"GSM615337"
27,20260646,2,"GSM615340"
27,20260646,2,"GSM615350"
27,20260646,2,"GSM615355"
27,20260646,2,"GSM615358"
27,20260646,2,"GSM615361"
27,20260646,2,"GSM615368"
27,20260646,2,"GSM615374"
27,20260646,2,"GSM615376"
27,20260646,2,"GSM615383"
27,20260646,2,"GSM615385"
27,20260646,2,"GSM615393"
27,20260646,2,"GSM615394"
27,20260646,2,"GSM615397"
27,20260646,2,"GSM615401"
27,20260646,3,"GSM615101"
27,20260646,3,"GSM615102"
27,20260646,3,"GSM615112"
27,20260646,3,"GSM615123"
27,20260646,3,"GSM615138"
27,20260646,3,"GSM615139"
27,20260646,3,"GSM615140"
27,20260646,3,"GSM615147"
27,20260646,3,"GSM615148"
27,20260646,3,"GSM615150"
27,20260646,3,"GSM615162"
27,20260646,3,"GSM615179"
27,20260646,3,"GSM615182"
27,20260646,3,"GSM615185"
27,20260646,3,"GSM615191"
27,20260646,3,"GSM615192"
27,20260646,3,"GSM615193"
27,20260646,3,"GSM615197"
27,20260646,3,"GSM615204"
27,20260646,3,"GSM615216"
27,20260646,3,"GSM615218"
27,20260646,3,"GSM615225"
27,20260646,3,"GSM615229"
27,20260646,3,"GSM615242"
27,20260646,3,"GSM615252"
27,20260646,3,"GSM615255"
27,20260646,3,"GSM615257"
27,20260646,3,"GSM615260"
27,20260646,3,"GSM615262"
27,20260646,3,"GSM615263"
27,20260646,3,"GSM615274"
27,20260646,3,"GSM615277"
27,20260646,3,"GSM615278"
27,20260646,3,"GSM615281"
27,20260646,3,"GSM615289"
27,20260646,3,"GSM615291"
27,20260646,3,"GSM615301"
27,20260646,3,"GSM615310"
27,20260646,3,"GSM615311"
27,20260646,3,"GSM615322"
27,20260646,3,"GSM615328"
27,20260646,3,"GSM615331"
27,20260646,3,"GSM615336"
27,20260646,3,"GSM615341"
27,20260646,3,"GSM615344"
27,20260646,3,"GSM615349"
27,20260646,3,"GSM615351"
27,20260646,3,"GSM615352"
27,20260646,3,"GSM615356"
27,20260646,3,"GSM615365"
27,20260646,3,"GSM615366"
27,20260646,3,"GSM615372"
27,20260646,3,"GSM615373"
27,20260646,3,"GSM615381"
27,20260646,3,"GSM615384"
27,20260646,3,"GSM615388"
27,20260646,3,"GSM615391"
27,20260646,3,"GSM615395"
27,20260646,3,"GSM615396"
27,20260646,3,"GSM615398"
27,20260646,3,"GSM615399"
27,20260646,3,"GSM615402"
27,20260646,4,"GSM615096"
27,20260646,4,"GSM615100"
27,20260646,4,"GSM615104"
27,20260646,4,"GSM615117"
27,20260646,4,"GSM615120"
27,20260646,4,"GSM615121"
27,20260646,4,"GSM615124"
27,20260646,4,"GSM615126"
27,20260646,4,"GSM615130"
27,20260646,4,"GSM615131"
27,20260646,4,"GSM615136"
27,20260646,4,"GSM615141"
27,20260646,4,"GSM615145"
27,20260646,4,"GSM615146"
27,20260646,4,"GSM615153"
27,20260646,4,"GSM615158"
27,20260646,4,"GSM615160"
27,20260646,4,"GSM615164"
27,20260646,4,"GSM615171"
27,20260646,4,"GSM615172"
27,20260646,4,"GSM615194"
27,20260646,4,"GSM615199"
27,20260646,4,"GSM615202"
27,20260646,4,"GSM615209"
27,20260646,4,"GSM615219"
27,20260646,4,"GSM615223"
27,20260646,4,"GSM615231"
27,20260646,4,"GSM615235"
27,20260646,4,"GSM615236"
27,20260646,4,"GSM615239"
27,20260646,4,"GSM615241"
27,20260646,4,"GSM615243"
27,20260646,4,"GSM615245"
27,20260646,4,"GSM615246"
27,20260646,4,"GSM615248"
27,20260646,4,"GSM615271"
27,20260646,4,"GSM615275"
27,20260646,4,"GSM615290"
27,20260646,4,"GSM615297"
27,20260646,4,"GSM615300"
27,20260646,4,"GSM615302"
27,20260646,4,"GSM615305"
27,20260646,4,"GSM615312"
27,20260646,4,"GSM615316"
27,20260646,4,"GSM615325"
27,20260646,4,"GSM615330"
27,20260646,4,"GSM615333"
27,20260646,4,"GSM615342"
27,20260646,4,"GSM615353"
27,20260646,4,"GSM615359"
27,20260646,4,"GSM615360"
27,20260646,4,"GSM615367"
27,20260646,4,"GSM615375"
27,20260646,4,"GSM615377"
27,20260646,4,"GSM615380"
27,20260646,4,"GSM615382"
27,20260646,4,"GSM615387"
27,20260646,4,"GSM615390"
27,20260646,4,"GSM615404"
27,20260646,4,"GSM615405"
27,20260646,5,"GSM615114"
27,20260646,5,"GSM615116"
27,20260646,5,"GSM615122"
27,20260646,5,"GSM615127"
27,20260646,5,"GSM615129"
27,20260646,5,"GSM615135"
27,20260646,5,"GSM615137"
27,20260646,5,"GSM615142"
27,20260646,5,"GSM615144"
27,20260646,5,"GSM615151"
27,20260646,5,"GSM615154"
27,20260646,5,"GSM615157"
27,20260646,5,"GSM615168"
27,20260646,5,"GSM615169"
27,20260646,5,"GSM615175"
27,20260646,5,"GSM615178"
27,20260646,5,"GSM615190"
27,20260646,5,"GSM615196"
